Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,Extract,Tetratcycline concentration (ug/mL),Replicate,ChanStr
MGaptamer,150,1986,0.5516666666666666,L18,0.14446902654867258,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,1986,0.5516666666666666,L19,0.14690265486725665,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L2,0.16482300884955753,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L3,0.1670353982300885,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L4,0.14601769911504425,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L5,0.0836283185840708,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L6,0.16084070796460176,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L7,0.18584070796460178,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L8,0.2252212389380531,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L9,0.18097345132743364,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L10,0.1911504424778761,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L11,0.25663716814159293,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L12,0.2079646017699115,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L13,0.23008849557522124,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L14,0.21349557522123894,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L15,0.21548672566371682,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L16,0.20995575221238938,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L17,0.15353982300884955,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L18,0.15132743362831858,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,2166,0.6016666666666667,L19,0.21902654867256638,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L2,0.13738938053097344,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L3,0.1579646017699115,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L4,0.12433628318584071,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L5,0.1497787610619469,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L6,0.1738938053097345,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L7,0.22676991150442477,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L8,0.24203539823008852,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L9,0.20066371681415932,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L10,0.16902654867256636,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L11,0.22234513274336284,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L12,0.19955752212389383,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L13,0.2424778761061947,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L14,0.25663716814159293,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L15,0.2519911504424779,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L16,0.22610619469026547,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L17,0.18163716814159292,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L18,0.16858407079646018,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,2346,0.6516666666666666,L19,0.16880530973451327,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L2,0.17986725663716813,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L3,0.16150442477876106,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L4,0.13738938053097344,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L5,0.15619469026548674,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L6,0.1342920353982301,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L7,0.15309734513274337,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L8,0.21128318584070796,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L9,0.22654867256637168,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L10,0.18827433628318585,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L11,0.3157079646017699,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L12,0.2422566371681416,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L13,0.2942477876106194,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L14,0.22853982300884956,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L15,0.2398230088495575,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L16,0.24535398230088495,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L17,0.17278761061946904,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L18,0.22942477876106193,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,2526,0.7016666666666667,L19,0.1836283185840708,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L2,0.15110619469026548,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L3,0.1506637168141593,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L4,0.14668141592920353,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L5,0.16504424778761062,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L6,0.1745575221238938,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L7,0.1508849557522124,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L8,0.2752212389380531,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L9,0.20132743362831856,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L10,0.21238938053097348,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L11,0.31172566371681415,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L12,0.24491150442477877,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L13,0.26415929203539823,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L14,0.27146017699115044,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L15,0.2942477876106194,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L16,0.2331858407079646,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L17,0.19402654867256636,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L18,0.209070796460177,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,2706,0.7516666666666667,L19,0.2269911504424779,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L2,0.12920353982300886,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L3,0.15420353982300886,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L4,0.17013274336283185,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L5,0.16061946902654867,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L6,0.1756637168141593,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L7,0.19424778761061948,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L8,0.19004424778761062,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L9,0.1984513274336283,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L10,0.22809734513274335,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L11,0.24579646017699117,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L12,0.2482300884955752,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L13,0.26725663716814163,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L14,0.26415929203539823,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L15,0.30265486725663715,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L16,0.3161504424778761,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L17,0.22057522123893808,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L18,0.24336283185840707,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,2886,0.8016666666666666,L19,0.22654867256637168,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L2,0.159070796460177,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L3,0.1584070796460177,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L4,0.1342920353982301,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L5,0.14424778761061946,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L6,0.1761061946902655,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L7,0.20309734513274336,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L8,0.25066371681415933,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L9,0.2334070796460177,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L10,0.21902654867256638,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L11,0.2504424778761062,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L12,0.26592920353982297,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L13,0.2734513274336283,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L14,0.2962389380530973,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L15,0.3095132743362832,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L16,0.2955752212389381,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L17,0.2475663716814159,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L18,0.24380530973451328,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,3066,0.8516666666666667,L19,0.24734513274336284,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L2,0.17123893805309737,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L3,0.1486725663716814,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L4,0.16039823008849557,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L5,0.15420353982300886,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L6,0.1573008849557522,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L7,0.18053097345132743,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L8,0.2435840707964602,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L9,0.209070796460177,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L10,0.1904867256637168,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L11,0.31194690265486724,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L12,0.3347345132743363,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L13,0.3013274336283186,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L14,0.3307522123893806,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L15,0.3086283185840708,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L16,0.35774336283185837,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L17,0.28716814159292037,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L18,0.2579646017699115,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,3246,0.9016666666666666,L19,0.27986725663716816,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L2,0.15663716814159293,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L3,0.17831858407079645,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L4,0.14092920353982302,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L5,0.15309734513274337,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L6,0.15575221238938053,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L7,0.18252212389380532,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L8,0.2663716814159292,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L9,0.22765486725663714,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L10,0.24778761061946902,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L11,0.2938053097345133,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L12,0.2962389380530973,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L13,0.30442477876106194,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L14,0.36415929203539826,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L15,0.3314159292035398,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L16,0.2922566371681416,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L17,0.26592920353982297,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L18,0.27876106194690264,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,3426,0.9516666666666667,L19,0.3325221238938053,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L2,0.175,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L3,0.1652654867256637,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L4,0.10575221238938053,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L5,0.1433628318584071,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L6,0.17101769911504425,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L7,0.1595132743362832,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L8,0.24314159292035398,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L9,0.22300884955752212,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L10,0.21150442477876105,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L11,0.28915929203539825,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L12,0.3225663716814159,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L13,0.30530973451327437,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L14,0.36482300884955754,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L15,0.3289823008849558,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L16,0.3254424778761062,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L17,0.28185840707964605,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L18,0.3161504424778761,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,3606,1.0016666666666667,L19,0.2915929203539823,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L2,0.1586283185840708,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L3,0.1738938053097345,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L4,0.11858407079646019,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L5,0.19623893805309736,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L6,0.17256637168141592,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L7,0.14092920353982302,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L8,0.202212389380531,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L9,0.2561946902654867,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L10,0.2592920353982301,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L11,0.29070796460176995,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L12,0.3513274336283186,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L13,0.2955752212389381,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L14,0.37367256637168145,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L15,0.3433628318584071,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L16,0.34845132743362833,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L17,0.2747787610619469,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L18,0.2535398230088496,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,3786,1.0516666666666667,L19,0.29845132743362834,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L2,0.15265486725663718,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L3,0.16991150442477876,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L4,0.19292035398230087,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L5,0.16238938053097346,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L6,0.13694690265486725,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L7,0.17212389380530974,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L8,0.2336283185840708,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L9,0.2165929203539823,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L10,0.24026548672566372,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L11,0.27920353982300883,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L12,0.3256637168141593,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L13,0.3214601769911504,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L14,0.3033185840707965,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L15,0.33716814159292036,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L16,0.34513274336283184,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L17,0.3349557522123894,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,3966,1.1016666666666666,L18,0.393141592920354,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
